timestamp,transaction_id,product_id,product_name,category,quantity,unit_price,total_amount,region,customer_id,payment_method,is_anomaly
2025-03-02T21:21:33,TXN-20260107195809488750-D496F6,PROD-HOM-0001,Table Lamp,Home & Garden,1,76.17,76.17,Asia Pacific,CUST-346DBD6D,Bank Transfer,False
2025-03-02T21:51:38,TXN-20260107195809817321-5ACED8,PROD-ELE-0005,Smart Watch,Electronics,1,144.25,144.25,Asia Pacific,CUST-609EF141,Bank Transfer,False
2025-03-02T22:48:58,TXN-20260107195809870917-681B65,PROD-FOO-0008,Bottled Water,Food & Beverages,3,26.66,79.98,Europe,CUST-F8816D7D,Digital Wallet,False
2025-03-03T00:56:18,TXN-20260107195810598026-5CBEEE,PROD-HOM-0006,Kitchen Organizer,Home & Garden,1,429.51,429.51,Asia Pacific,CUST-D7295CBB,PayPal,True
2025-03-03T01:07:58,TXN-20260107195809448403-00BA94,PROD-ELE-0006,Bluetooth Speaker,Electronics,2,285.42,570.84,North America,CUST-0F9A429E,Digital Wallet,False
2025-03-03T01:08:51,TXN-20260107195809393357-060F1E,PROD-ELE-0001,Wireless Headphones,Electronics,1,340.42,340.42,North America,CUST-7BEAA35D,Bank Transfer,False
2025-03-03T06:25:30,TXN-20260107195810077257-F559DF,PROD-ELE-0004,Tablet,Electronics,1,349.11,349.11,North America,CUST-83B04658,Digital Wallet,False
2025-03-03T09:18:29,TXN-20260107195810522151-0FE91A,PROD-CLO-0010,Cap,Clothing,2,86.09,172.18,Europe,CUST-8F9A1E8B,Credit Card,False
2025-03-03T09:30:38,TXN-20260107195810396915-10F692,PROD-CLO-0006,Hoodie,Clothing,2,85.18,170.36,North America,CUST-B953822A,Digital Wallet,False
2025-03-03T09:43:20,TXN-20260107195809245643-B17C2C,PROD-ELE-0010,Keyboard,Electronics,1,363.02,363.02,North America,CUST-4606D1B7,PayPal,False
2025-03-03T09:48:38,TXN-20260107195809283474-35DF7E,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,1,63.55,63.55,Asia Pacific,CUST-53E856DE,Bank Transfer,False
2025-03-03T10:26:11,TXN-20260107195810324869-0EEE7C,PROD-CLO-0009,Boots,Clothing,1,54.43,54.43,Europe,CUST-1AC2C6F4,PayPal,False
2025-03-03T10:40:43,TXN-20260107195810023297-81EA66,PROD-ELE-0006,Bluetooth Speaker,Electronics,3,310.19,930.57,North America,CUST-7581F033,PayPal,False
2025-03-03T10:51:45,TXN-20260107195809463657-9A4FF8,PROD-BOO-0010,Educational Course,Books & Media,3,15.56,46.68,Latin America,CUST-7B13C925,Debit Card,False
2025-03-03T11:43:11,TXN-20260107195809332998-7160AD,PROD-FOO-0009,Juice,Food & Beverages,3,28.22,84.66,Middle East & Africa,CUST-D388DCD6,Credit Card,False
2025-03-03T11:49:15,TXN-20260107195808698268-D7D7A3,PROD-HOM-0006,Kitchen Organizer,Home & Garden,2,112.2,224.4,Europe,CUST-7F1ED043,Credit Card,False
2025-03-03T11:58:12,TXN-20260107195809674913-9876B6,PROD-SPO-0004,Fitness Tracker,Sports & Outdoors,1,83.57,83.57,Europe,CUST-D6C7A411,Debit Card,False
2025-03-03T12:31:45,TXN-20260107195809248071-688D10,PROD-FOO-0005,Snack Pack,Food & Beverages,1,22.03,22.03,Middle East & Africa,CUST-C5C8E547,Bank Transfer,False
2025-03-03T13:26:25,TXN-20260107195809373170-4FBD65,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,3,15.76,47.28,North America,CUST-D51F70B6,Bank Transfer,False
2025-03-03T14:11:17,TXN-20260107195810166672-02EB11,PROD-ELE-0010,Keyboard,Electronics,1,393.53,393.53,Asia Pacific,CUST-E2B88B04,PayPal,False
2025-03-03T14:38:29,TXN-20260107195809980460-C80578,PROD-CLO-0008,Sweater,Clothing,1,69.88,69.88,North America,CUST-9AB3B3B0,Debit Card,False
2025-03-03T14:58:40,TXN-20260107195809544448-2D01A5,PROD-CLO-0005,Dress,Clothing,2,24.1,48.2,North America,CUST-63FC6E5F,Credit Card,False
2025-03-03T15:06:34,TXN-20260107195810642360-824584,PROD-FOO-0002,Green Tea,Food & Beverages,2,17.94,35.88,Europe,CUST-93B3D44C,PayPal,False
2025-03-03T15:23:19,TXN-20260107195810643842-803D38,PROD-CLO-0003,Jacket,Clothing,2,50.32,100.64,North America,CUST-9E7353D2,Digital Wallet,False
2025-03-03T15:44:16,TXN-20260107195810077925-17278E,PROD-CLO-0003,Jacket,Clothing,2,65.63,131.26,Europe,CUST-16BD8509,Bank Transfer,False
2025-03-03T16:10:47,TXN-20260107195809424940-BC44F0,PROD-ELE-0004,Tablet,Electronics,1,431.39,431.39,North America,CUST-403EA286,PayPal,False
2025-03-03T17:00:13,TXN-20260107195809933656-AE2AE1,PROD-CLO-0005,Dress,Clothing,1,42.48,42.48,Asia Pacific,CUST-7A303DF2,PayPal,False
2025-03-03T17:17:33,TXN-20260107195810296845-5B6A3D,PROD-HOM-0009,Curtains,Home & Garden,1,112.19,112.19,Asia Pacific,CUST-D196B83C,Debit Card,False
2025-03-03T17:58:20,TXN-20260107195809740053-DB800F,PROD-FOO-0003,Protein Bar,Food & Beverages,1,12.0,12.0,Europe,CUST-22448DB2,Credit Card,False
2025-03-03T18:06:25,TXN-20260107195810713512-96626A,PROD-ELE-0009,Monitor,Electronics,1,370.2,370.2,Europe,CUST-461E2925,Bank Transfer,False
2025-03-03T18:27:32,TXN-20260107195810216288-ACC9E5,PROD-ELE-0001,Wireless Headphones,Electronics,1,450.72,450.72,Asia Pacific,CUST-079CF15A,Debit Card,False
2025-03-03T18:38:05,TXN-20260107195809733277-085444,PROD-BOO-0001,Bestseller Novel,Books & Media,1,17.39,17.39,Europe,CUST-12FC74AA,PayPal,False
2025-03-03T18:38:37,TXN-20260107195810632396-E11E73,PROD-HOM-0009,Curtains,Home & Garden,4,143.02,572.08,Middle East & Africa,CUST-6D5FF67A,Bank Transfer,False
2025-03-03T18:44:01,TXN-20260107195810331800-C0CCEC,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,3,28.52,85.56,North America,CUST-E1C04346,PayPal,False
2025-03-03T18:57:04,TXN-20260107195810211595-76C6E6,PROD-HOM-0006,Kitchen Organizer,Home & Garden,2,135.83,271.66,Latin America,CUST-36E4C1FE,Debit Card,False
2025-03-03T19:21:36,TXN-20260107195808795933-76E3BD,PROD-ELE-0008,Gaming Console,Electronics,1,339.82,339.82,Europe,CUST-6D7929E3,Credit Card,False
2025-03-03T19:40:56,TXN-20260107195810432290-9E7B3C,PROD-HOM-0007,Bath Towel Set,Home & Garden,2,94.45,188.9,Latin America,CUST-7849FBC9,Bank Transfer,False
2025-03-03T19:55:43,TXN-20260107195809376634-251C79,PROD-CLO-0010,Cap,Clothing,1,63.94,63.94,Latin America,CUST-3FD6C581,Digital Wallet,False
2025-03-03T20:03:30,TXN-20260107195809123858-F9E782,PROD-SPO-0010,Jump Rope,Sports & Outdoors,1,97.18,97.18,Europe,CUST-36D8080F,Bank Transfer,False
2025-03-03T20:25:52,TXN-20260107195810452731-56C361,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,1,21.4,21.4,North America,CUST-2B7DDD5A,Bank Transfer,False
2025-03-03T21:01:34,TXN-20260107195810140176-EEEFC9,PROD-CLO-0009,Boots,Clothing,2,75.54,151.08,Asia Pacific,CUST-62F3562F,Debit Card,False
2025-03-03T21:32:16,TXN-20260107195810602738-D379F8,PROD-CLO-0010,Cap,Clothing,1,44.84,44.84,Europe,CUST-34B425F9,Credit Card,False
2025-03-03T21:49:21,TXN-20260107195809637867-D7B023,PROD-SPO-0006,Backpack,Sports & Outdoors,3,59.2,177.6,Europe,CUST-722E5E93,Bank Transfer,False
2025-03-03T22:25:58,TXN-20260107195809823556-9FD851,PROD-FOO-0010,Nuts,Food & Beverages,3,24.28,72.84,Asia Pacific,CUST-7D50123D,Bank Transfer,False
2025-03-03T23:32:11,TXN-20260107195809958667-039EEF,PROD-ELE-0005,Smart Watch,Electronics,2,283.99,567.98,Europe,CUST-EAEAB061,PayPal,False
2025-03-04T01:04:21,TXN-20260107195809749425-06B733,PROD-HOM-0002,Plant Pot,Home & Garden,1,84.52,84.52,Latin America,CUST-46894A92,Bank Transfer,False
2025-03-04T02:32:01,TXN-20260107195809675020-05E532,PROD-BOO-0001,Bestseller Novel,Books & Media,1,24.41,24.41,Middle East & Africa,CUST-FA3E7FDF,Bank Transfer,False
2025-03-04T07:09:40,TXN-20260107195808657930-D1D9A7,PROD-CLO-0003,Jacket,Clothing,3,73.31,219.93,North America,CUST-AADCB2E3,Bank Transfer,False
2025-03-04T08:01:49,TXN-20260107195810100084-0A33BA,PROD-CLO-0008,Sweater,Clothing,2,46.26,92.52,Asia Pacific,CUST-E379F382,Debit Card,False
2025-03-04T08:07:06,TXN-20260107195809451104-A30E06,PROD-ELE-0005,Smart Watch,Electronics,2,341.7,683.4,North America,CUST-800533C5,Debit Card,False
2025-03-04T08:08:09,TXN-20260107195810193120-EF2226,PROD-ELE-0004,Tablet,Electronics,1,373.64,373.64,Latin America,CUST-25EE3D67,Bank Transfer,False
2025-03-04T08:34:55,TXN-20260107195809961989-0C8081,PROD-BOO-0004,Magazine Subscription,Books & Media,2,21.87,43.74,Latin America,CUST-473FDF71,Credit Card,False
2025-03-04T09:12:01,TXN-20260107195808684112-DE0E54,PROD-ELE-0008,Gaming Console,Electronics,2,267.88,535.76,North America,CUST-8F8472C1,Bank Transfer,False
2025-03-04T09:55:27,TXN-20260107195810030124-F40841,PROD-CLO-0001,T-Shirt,Clothing,1,84.24,84.24,North America,CUST-C2B995E0,Debit Card,False
2025-03-04T10:12:58,TXN-20260107195810431565-9860B3,PROD-CLO-0002,Jeans,Clothing,2,44.54,89.08,North America,CUST-6805E2B3,Credit Card,False
2025-03-04T11:29:59,TXN-20260107195810380918-A9AA0E,PROD-ELE-0007,Camera,Electronics,1,388.31,388.31,Europe,CUST-63FC6E5F,Bank Transfer,False
2025-03-04T11:30:47,TXN-20260107195809538272-87CA49,PROD-ELE-0003,Laptop,Electronics,1,369.01,369.01,Europe,CUST-52FA69A6,Credit Card,False
2025-03-04T11:59:59,TXN-20260107195809459572-BA4556,PROD-ELE-0003,Laptop,Electronics,2,228.23,456.46,Europe,CUST-F524EFC6,PayPal,False
2025-03-04T13:31:34,TXN-20260107195809932060-B1AD3E,PROD-SPO-0010,Jump Rope,Sports & Outdoors,1,53.02,53.02,Asia Pacific,CUST-177EA03E,Credit Card,False
2025-03-04T13:44:20,TXN-20260107195809282612-D8DD1E,PROD-CLO-0006,Hoodie,Clothing,1,60.46,60.46,Europe,CUST-A0689A13,Bank Transfer,False
2025-03-04T13:48:48,TXN-20260107195809882385-F28B3C,PROD-CLO-0006,Hoodie,Clothing,1,61.68,61.68,North America,CUST-9B66F2CF,Bank Transfer,False
2025-03-04T15:03:58,TXN-20260107195808818765-9950FF,PROD-HOM-0006,Kitchen Organizer,Home & Garden,2,78.6,157.2,Latin America,CUST-998E2E41,PayPal,False
2025-03-04T15:36:18,TXN-20260107195808865548-EFAF2D,PROD-HOM-0003,Throw Pillow,Home & Garden,2,57.97,115.94,Europe,CUST-5BF659F1,Bank Transfer,False
2025-03-04T15:42:49,TXN-20260107195809143510-BF74CC,PROD-ELE-0001,Wireless Headphones,Electronics,2,356.34,712.68,Asia Pacific,CUST-6F4EFD8C,Bank Transfer,False
2025-03-04T16:32:38,TXN-20260107195809626422-8A19AF,PROD-BOO-0002,Self-Help Book,Books & Media,1,20.99,20.99,Middle East & Africa,CUST-06391C7D,Bank Transfer,False
2025-03-04T16:41:46,TXN-20260107195810422999-0746D1,PROD-FOO-0002,Green Tea,Food & Beverages,1,25.18,25.18,Asia Pacific,CUST-F3D1D0C5,Bank Transfer,False
2025-03-04T16:51:26,TXN-20260107195810372481-DF86EC,PROD-FOO-0010,Nuts,Food & Beverages,1,28.32,28.32,North America,CUST-28FF4784,PayPal,False
2025-03-04T17:02:18,TXN-20260107195809682039-5FD08E,PROD-BOO-0008,Journal,Books & Media,3,23.84,71.52,Europe,CUST-266D2CEF,PayPal,False
2025-03-04T17:06:49,TXN-20260107195809566387-F267B8,PROD-CLO-0008,Sweater,Clothing,1,31.95,31.95,Europe,CUST-DA7E259E,Credit Card,False
2025-03-04T17:13:55,TXN-20260107195809023162-AE17C8,PROD-FOO-0004,Energy Drink,Food & Beverages,3,16.19,48.57,Europe,CUST-2E9CFC0A,Credit Card,False
2025-03-04T17:36:33,TXN-20260107195809990764-CDA9C9,PROD-CLO-0007,Shorts,Clothing,1,64.22,64.22,Latin America,CUST-4FE8E34C,Bank Transfer,False
2025-03-04T17:41:17,TXN-20260107195809861189-3107AA,PROD-SPO-0010,Jump Rope,Sports & Outdoors,1,70.48,70.48,Asia Pacific,CUST-62FA54AD,Debit Card,False
2025-03-04T18:18:57,TXN-20260107195810511518-37D1CD,PROD-BOO-0006,E-Book Reader,Books & Media,2,17.45,34.9,Latin America,CUST-16CB3BB9,Debit Card,False
2025-03-04T18:40:06,TXN-20260107195810097002-47F712,PROD-SPO-0008,Bicycle Helmet,Sports & Outdoors,1,67.14,67.14,Asia Pacific,CUST-8A68E3D0,Credit Card,False
2025-03-04T19:09:24,TXN-20260107195809304107-C6C0BC,PROD-CLO-0006,Hoodie,Clothing,2,60.2,120.4,Middle East & Africa,CUST-39A3B93F,Debit Card,False
2025-03-04T19:15:01,TXN-20260107195808836949-E08794,PROD-HOM-0008,Rug,Home & Garden,1,81.12,81.12,Asia Pacific,CUST-B3019FDC,Bank Transfer,False
2025-03-04T19:19:28,TXN-20260107195808742512-14B169,PROD-HOM-0008,Rug,Home & Garden,2,92.63,185.26,Latin America,CUST-7D370F22,Digital Wallet,False
2025-03-04T20:03:04,TXN-20260107195809795143-5B040D,PROD-ELE-0009,Monitor,Electronics,2,383.2,766.4,Asia Pacific,CUST-FF6C5E23,Bank Transfer,False
2025-03-04T20:09:52,TXN-20260107195809073026-C0574C,PROD-FOO-0001,Organic Coffee,Food & Beverages,1,35.57,35.57,North America,CUST-B8EFF2B9,Debit Card,False
2025-03-04T20:30:14,TXN-20260107195810548613-743515,PROD-FOO-0010,Nuts,Food & Beverages,2,26.86,53.72,North America,CUST-CEED2F4F,Digital Wallet,False
2025-03-04T20:58:11,TXN-20260107195810114867-0F5415,PROD-CLO-0007,Shorts,Clothing,1,75.91,75.91,Europe,CUST-A1BDF033,PayPal,False
2025-03-04T21:08:59,TXN-20260107195809548322-0EDBA1,PROD-SPO-0006,Backpack,Sports & Outdoors,1,81.63,81.63,Europe,CUST-F012BF9D,Bank Transfer,False
2025-03-04T21:15:16,TXN-20260107195810264862-EA1C2D,PROD-FOO-0010,Nuts,Food & Beverages,1,23.95,23.95,Latin America,CUST-D0E5F907,Digital Wallet,False
2025-03-04T21:38:35,TXN-20260107195810312080-ADB4CD,PROD-ELE-0003,Laptop,Electronics,1,294.73,294.73,North America,CUST-DFCC0AFC,PayPal,False
2025-03-04T21:53:16,TXN-20260107195809897037-48C15F,PROD-CLO-0003,Jacket,Clothing,2,39.46,78.92,Europe,CUST-DE867C3A,PayPal,False
2025-03-04T21:53:44,TXN-20260107195808922943-DDC009,PROD-ELE-0001,Wireless Headphones,Electronics,3,340.49,1021.47,Europe,CUST-6F0621C2,Debit Card,False
2025-03-04T22:27:44,TXN-20260107195809671891-3A4603,PROD-CLO-0005,Dress,Clothing,3,24.29,72.87,Latin America,CUST-98490DFB,Debit Card,False
2025-03-05T00:15:19,TXN-20260107195809874583-CB3DA4,PROD-FOO-0009,Juice,Food & Beverages,2,16.95,33.9,Asia Pacific,CUST-77B105EC,PayPal,False
2025-03-05T02:40:10,TXN-20260107195810210332-AB11C3,PROD-CLO-0010,Cap,Clothing,4,59.16,236.64,Asia Pacific,CUST-B46505C1,Digital Wallet,False
2025-03-05T07:25:15,TXN-20260107195809841238-A98155,PROD-ELE-0008,Gaming Console,Electronics,1,286.11,286.11,Europe,CUST-E7EE941D,PayPal,False
2025-03-05T09:38:25,TXN-20260107195809092672-4B15C3,PROD-ELE-0009,Monitor,Electronics,1,332.77,332.77,North America,CUST-DD572D1D,Debit Card,False
2025-03-05T10:02:58,TXN-20260107195809877434-D02BBA,PROD-ELE-0005,Smart Watch,Electronics,2,231.8,463.6,Europe,CUST-403EA286,Debit Card,False
2025-03-05T10:20:34,TXN-20260107195808772472-B59532,PROD-ELE-0007,Camera,Electronics,2,149.43,298.86,North America,CUST-C1656153,PayPal,False
2025-03-05T10:32:34,TXN-20260107195808899621-15751F,PROD-FOO-0001,Organic Coffee,Food & Beverages,2,20.57,41.14,Europe,CUST-AADCB2E3,PayPal,False
2025-03-05T11:23:44,TXN-20260107195810315659-C2A3CF,PROD-CLO-0005,Dress,Clothing,2,63.17,126.34,North America,CUST-968DE704,Bank Transfer,False
2025-03-05T11:36:10,TXN-20260107195810516394-E47979,PROD-CLO-0003,Jacket,Clothing,5,43.12,215.6,Middle East & Africa,CUST-0A416A9B,Credit Card,False
2025-03-05T11:37:52,TXN-20260107195809229073-440608,PROD-FOO-0003,Protein Bar,Food & Beverages,1,11.6,11.6,Europe,CUST-D2C46B3B,Credit Card,False
2025-03-05T11:40:29,TXN-20260107195808878444-990D1E,PROD-BOO-0007,Art Book,Books & Media,5,19.83,99.15,North America,CUST-009781FC,Bank Transfer,False
2025-03-05T11:45:19,TXN-20260107195809176573-03BB89,PROD-CLO-0004,Sneakers,Clothing,1,56.58,56.58,North America,CUST-867931EF,Credit Card,False
2025-03-05T11:51:18,TXN-20260107195809224164-49131F,PROD-CLO-0004,Sneakers,Clothing,3,35.95,107.85,Latin America,CUST-FF0F5061,Debit Card,False
2025-03-05T12:21:58,TXN-20260107195808812253-81FBD4,PROD-CLO-0004,Sneakers,Clothing,1,65.32,65.32,North America,CUST-DC288C1A,Credit Card,False
2025-03-05T12:35:30,TXN-20260107195808926757-1AAE8C,PROD-ELE-0007,Camera,Electronics,1,264.34,264.34,Latin America,CUST-3409670D,Digital Wallet,False
2025-03-05T12:41:42,TXN-20260107195808958858-7B1DBA,PROD-FOO-0009,Juice,Food & Beverages,1,29.73,29.73,Latin America,CUST-E8FF8402,Debit Card,False
2025-03-05T12:59:32,TXN-20260107195809632988-565DC3,PROD-ELE-0008,Gaming Console,Electronics,1,351.59,351.59,Europe,CUST-AF28ED9C,Credit Card,False
2025-03-05T13:35:08,TXN-20260107195808931077-80DC61,PROD-ELE-0010,Keyboard,Electronics,1,309.09,309.09,Asia Pacific,CUST-E01FC975,Debit Card,False
2025-03-05T14:26:06,TXN-20260107195809920875-C25435,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,1,42.12,42.12,Latin America,CUST-35467A1E,Debit Card,False
2025-03-05T14:48:20,TXN-20260107195808766622-91E6DB,PROD-CLO-0002,Jeans,Clothing,1,47.5,47.5,Middle East & Africa,CUST-030E6A06,Debit Card,False
2025-03-05T15:18:46,TXN-20260107195808987438-DCAB8A,PROD-FOO-0008,Bottled Water,Food & Beverages,1,34.71,34.71,Europe,CUST-D005D4BD,Digital Wallet,False
2025-03-05T15:27:52,TXN-20260107195809348465-5B9797,PROD-FOO-0009,Juice,Food & Beverages,1,27.7,27.7,Asia Pacific,CUST-24315695,Credit Card,False
2025-03-05T15:45:28,TXN-20260107195809559332-654C6C,PROD-FOO-0003,Protein Bar,Food & Beverages,1,33.17,33.17,Europe,CUST-3F33C1EC,PayPal,False
2025-03-05T17:00:00,TXN-20260107195809225375-F68A8B,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,2,26.18,52.36,North America,CUST-54C202ED,Bank Transfer,False
2025-03-05T17:00:25,TXN-20260107195810575950-C6FD4C,PROD-BOO-0010,Educational Course,Books & Media,3,28.76,86.28,Europe,CUST-40066143,Bank Transfer,False
2025-03-05T17:31:10,TXN-20260107195808817740-B6A7A3,PROD-ELE-0002,Smartphone,Electronics,1,442.51,442.51,Europe,CUST-A5EB58BC,PayPal,False
2025-03-05T17:38:33,TXN-20260107195809455740-E89E91,PROD-HOM-0010,Vase,Home & Garden,1,123.99,123.99,Europe,CUST-1877E281,Credit Card,False
2025-03-05T17:43:58,TXN-20260107195809823081-35A358,PROD-ELE-0008,Gaming Console,Electronics,1,271.02,271.02,North America,CUST-D9575663,Bank Transfer,False
2025-03-05T17:52:16,TXN-20260107195810509203-09D50D,PROD-FOO-0001,Organic Coffee,Food & Beverages,1,43.65,43.65,North America,CUST-A1A00DE8,Bank Transfer,False
2025-03-05T18:14:42,TXN-20260107195809698740-5113E3,PROD-SPO-0003,Running Shoes,Sports & Outdoors,2,96.07,192.14,North America,CUST-DB0536A6,Digital Wallet,False
2025-03-05T19:58:53,TXN-20260107195810158760-8BF5D4,PROD-ELE-0003,Laptop,Electronics,2,245.68,491.36,North America,CUST-181F9E2D,Credit Card,False
2025-03-05T20:13:16,TXN-20260107195809858677-1DCDFD,PROD-HOM-0010,Vase,Home & Garden,3,84.72,254.16,Europe,CUST-BB39FB47,Bank Transfer,False
2025-03-05T20:24:02,TXN-20260107195809001787-E40684,PROD-CLO-0003,Jacket,Clothing,1,78.45,78.45,North America,CUST-EE6BB1E3,Credit Card,False
2025-03-05T21:23:39,TXN-20260107195810688292-62490F,PROD-BOO-0009,Calendar,Books & Media,2,29.91,59.82,North America,CUST-6CF1DB3C,Credit Card,False
2025-03-05T21:32:27,TXN-20260107195808967222-FBC72A,PROD-ELE-0004,Tablet,Electronics,1,335.49,335.49,Middle East & Africa,CUST-AF75A00A,Digital Wallet,False
2025-03-05T21:34:58,TXN-20260107195809729965-0FC43A,PROD-CLO-0001,T-Shirt,Clothing,5,46.49,232.45,Asia Pacific,CUST-6FFA4197,Bank Transfer,False
2025-03-05T21:37:27,TXN-20260107195810081525-A5B4A8,PROD-FOO-0001,Organic Coffee,Food & Beverages,4,27.93,111.72,North America,CUST-6569B32C,PayPal,False
2025-03-05T21:53:31,TXN-20260107195810349492-037D26,PROD-HOM-0002,Plant Pot,Home & Garden,2,105.89,211.78,Latin America,CUST-2292673A,Debit Card,False
2025-03-05T22:13:39,TXN-20260107195809175741-19BE31,PROD-ELE-0002,Smartphone,Electronics,1,328.76,328.76,Latin America,CUST-EB21D6DC,Bank Transfer,False
2025-03-05T22:15:46,TXN-20260107195810605696-52CF44,PROD-CLO-0009,Boots,Clothing,4,45.1,180.4,Europe,CUST-1CDA2B8A,Credit Card,False
2025-03-05T22:24:32,TXN-20260107195809606257-CA0365,PROD-CLO-0003,Jacket,Clothing,2,61.59,123.18,North America,CUST-04DC8048,Bank Transfer,False
2025-03-05T22:30:58,TXN-20260107195809126636-B98E09,PROD-FOO-0010,Nuts,Food & Beverages,1,25.63,25.63,North America,CUST-06A0A5AF,Credit Card,False
2025-03-05T23:53:32,TXN-20260107195810494082-1CF8E2,PROD-FOO-0009,Juice,Food & Beverages,2,34.96,69.92,Asia Pacific,CUST-FF08A82E,PayPal,False
2025-03-06T01:22:42,TXN-20260107195809517887-095CA2,PROD-HOM-0002,Plant Pot,Home & Garden,4,72.18,288.72,Europe,CUST-9B9E7105,PayPal,False
2025-03-06T02:05:58,TXN-20260107195809078358-100BED,PROD-FOO-0006,Gourmet Chocolate,Food & Beverages,3,39.0,117.0,Europe,CUST-9AF15C6D,Credit Card,False
2025-03-06T02:42:09,TXN-20260107195808890579-2F5E70,PROD-FOO-0008,Bottled Water,Food & Beverages,1,34.57,34.57,Latin America,CUST-6CD77C23,Debit Card,False
2025-03-06T05:03:57,TXN-20260107195808838094-DE23FA,PROD-BOO-0001,Bestseller Novel,Books & Media,2,15.45,30.9,Europe,CUST-6AD1DF4D,Credit Card,False
2025-03-06T06:24:14,TXN-20260107195809094551-D513E3,PROD-ELE-0004,Tablet,Electronics,2,382.3,764.6,Europe,CUST-7B8AD1A8,Debit Card,False
2025-03-06T08:56:29,TXN-20260107195810718160-5FCE26,PROD-ELE-0006,Bluetooth Speaker,Electronics,1,392.09,392.09,Europe,CUST-1EE840C2,Credit Card,False
2025-03-06T11:10:39,TXN-20260107195810274370-8D5C43,PROD-HOM-0001,Table Lamp,Home & Garden,1,87.88,87.88,Latin America,CUST-98556D48,Digital Wallet,False
2025-03-06T12:20:22,TXN-20260107195810239793-6CE104,PROD-ELE-0001,Wireless Headphones,Electronics,1,461.34,461.34,North America,CUST-4A7E0E0A,Debit Card,False
2025-03-06T13:25:37,TXN-20260107195808922681-AECA65,PROD-ELE-0004,Tablet,Electronics,3,247.53,742.59,Asia Pacific,CUST-785D7718,Debit Card,False
2025-03-06T14:29:07,TXN-20260107195808668378-10CB83,PROD-FOO-0003,Protein Bar,Food & Beverages,1,33.39,33.39,North America,CUST-54593346,Digital Wallet,False
2025-03-06T14:57:55,TXN-20260107195810336871-1DFC53,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,1,44.13,44.13,Latin America,CUST-E08CCA4B,Credit Card,False
2025-03-06T15:24:18,TXN-20260107195809868995-A50750,PROD-FOO-0003,Protein Bar,Food & Beverages,1,18.13,18.13,North America,CUST-6C70B694,Credit Card,False
2025-03-06T15:47:43,TXN-20260107195809161339-28E204,PROD-CLO-0007,Shorts,Clothing,2,66.35,132.7,North America,CUST-DDF7CF64,Credit Card,False
2025-03-06T15:51:28,TXN-20260107195809643496-532804,PROD-FOO-0009,Juice,Food & Beverages,2,26.81,53.62,North America,CUST-71CACD01,Credit Card,False
2025-03-06T16:01:50,TXN-20260107195809331372-14F23E,PROD-ELE-0005,Smart Watch,Electronics,5,471.71,2358.55,Europe,CUST-B6EEDE01,Bank Transfer,False
2025-03-06T18:06:24,TXN-20260107195810466077-B281A4,PROD-SPO-0002,Dumbbell Set,Sports & Outdoors,2,61.69,123.38,North America,CUST-C6B8E9C9,Digital Wallet,False
2025-03-06T18:08:35,TXN-20260107195810199159-B0FCA7,PROD-FOO-0007,Vitamin Supplements,Food & Beverages,3,27.56,82.68,Europe,CUST-43861238,PayPal,False
2025-03-06T18:36:57,TXN-20260107195810323034-DD35D6,PROD-FOO-0005,Snack Pack,Food & Beverages,2,34.15,68.3,North America,CUST-5BCAB5B7,Credit Card,False
2025-03-06T18:39:01,TXN-20260107195809600466-6DA26E,PROD-ELE-0008,Gaming Console,Electronics,1,319.9,319.9,North America,CUST-747F809E,Bank Transfer,False
2025-03-06T18:44:53,TXN-20260107195810256561-20E1A1,PROD-SPO-0005,Water Bottle,Sports & Outdoors,1,64.33,64.33,North America,CUST-80E3FB05,Bank Transfer,False
2025-03-06T19:02:43,TXN-20260107195810415957-169508,PROD-CLO-0006,Hoodie,Clothing,1,36.4,36.4,Europe,CUST-1A3073B0,Debit Card,False
2025-03-06T19:54:42,TXN-20260107195810397128-9EBC5F,PROD-CLO-0009,Boots,Clothing,1,65.8,65.8,Asia Pacific,CUST-6A97BF5B,Credit Card,False
2025-03-06T20:02:21,TXN-20260107195809932255-FE1F27,PROD-CLO-0010,Cap,Clothing,2,88.11,176.22,Latin America,CUST-FB1DD8A2,Credit Card,False
2025-03-06T20:13:51,TXN-20260107195809172837-A4C6C1,PROD-SPO-0005,Water Bottle,Sports & Outdoors,1,74.24,74.24,Asia Pacific,CUST-23229446,Debit Card,False
2025-03-06T20:55:30,TXN-20260107195808979705-38A2AC,PROD-SPO-0001,Yoga Mat,Sports & Outdoors,1,81.43,81.43,Asia Pacific,CUST-E3425DDC,Digital Wallet,False
2025-03-06T21:39:14,TXN-20260107195809642282-284135,PROD-SPO-0009,Resistance Bands,Sports & Outdoors,1,79.08,79.08,Asia Pacific,CUST-0A5118CE,Digital Wallet,False
2025-03-06T22:00:10,TXN-20260107195809924828-872309,PROD-FOO-0003,Protein Bar,Food & Beverages,1,14.14,14.14,Asia Pacific,CUST-F9F25F7E,Digital Wallet,False
